"date","transaction_history_id","client_id","status","pricepoint_id","mno_delivery_code","total_charged","created_at"
"2025-10-04","3026212","215073","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 08:56:13"
"2025-10-04","3026212","215073","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 08:56:13"
"2025-10-04","3026212","215073","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 08:56:13"
"2025-10-04","3026212","215073","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 08:56:13"
"2025-10-04","3026212","215073","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 08:56:13"
"2025-10-04","3026214","220021","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 09:03:41"
"2025-10-04","3026214","220021","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 09:03:41"
"2025-10-04","3026216","227352","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 09:12:10"
"2025-10-04","3026216","227352","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 09:12:10"
"2025-10-04","3026216","227352","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 09:12:10"
"2025-10-04","3026216","227352","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 09:12:10"
"2025-10-04","3026216","227352","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 09:12:10"
"2025-10-04","3026265","228772","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 09:44:00"
"2025-10-04","3026265","228772","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 09:44:00"
"2025-10-04","3026265","228772","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 09:44:00"
"2025-10-04","3026265","228772","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 09:44:00"
"2025-10-04","3026295","238383","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 10:00:02"
"2025-10-04","3026295","238383","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 10:00:02"
"2025-10-04","3026314","226342","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 10:09:36"
"2025-10-04","3026314","226342","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 10:09:36"
"2025-10-04","3026314","226342","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 10:09:36"
"2025-10-04","3026314","226342","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 10:09:36"
"2025-10-04","3026314","226342","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 10:09:36"
"2025-10-04","3026354","209633","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 10:21:40"
"2025-10-04","3026354","209633","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 10:21:40"
"2025-10-04","3026354","209633","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 10:21:40"
"2025-10-04","3026356","218017","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 10:21:48"
"2025-10-04","3026356","218017","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 10:21:48"
"2025-10-04","3026366","223359","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 10:36:27"
"2025-10-04","3026366","223359","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 10:36:27"
"2025-10-04","3026366","223359","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 10:36:27"
"2025-10-04","3026366","223359","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 10:36:27"
"2025-10-04","3026366","223359","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 10:36:27"
"2025-10-04","3026726","227824","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 12:12:17"
"2025-10-04","3026726","227824","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 12:12:17"
"2025-10-04","3026849","223899","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 12:37:52"
"2025-10-04","3026849","223899","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 12:37:52"
"2025-10-04","3026849","223899","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 12:37:52"
"2025-10-04","3026851","238414","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 12:38:02"
"2025-10-04","3026851","238414","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 12:38:02"
"2025-10-04","3026851","238414","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 12:38:02"
"2025-10-04","3026865","239397","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 12:39:59"
"2025-10-04","3026865","239397","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 12:39:59"
"2025-10-04","3026883","218666","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 12:42:56"
"2025-10-04","3026883","218666","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 12:42:56"
"2025-10-04","3026891","239889","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 12:44:53"
"2025-10-04","3026891","239889","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 12:44:53"
"2025-10-04","3026891","239889","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 12:44:53"
"2025-10-04","3026891","239889","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 12:44:53"
"2025-10-04","3026891","239889","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 12:44:53"
"2025-10-04","3026898","229877","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 12:45:48"
"2025-10-04","3026898","229877","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 12:45:48"
"2025-10-04","3026898","229877","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 12:45:48"
"2025-10-04","3026911","213188","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 12:48:02"
"2025-10-04","3026911","213188","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 12:48:02"
"2025-10-04","3026911","213188","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 12:48:02"
